centroid_max,centroid_min,centroid_mean,centroid_std,centroid_kurtosis,centroid_skew,roloff_max,roloff_min,roloff_mean,roloff_std,roloff_kurtosis,roloff_skew,flux_max,flux_min,flux_mean,flux_std,flux_kurtosis,flux_skew,rmse_max,rmse_min,rmse_mean,rmse_std,rmse_kurtosis,rmse_skew,zcr_max,zcr_min,zcr_mean,zcr_std,zcr_kurtosis,zcr_skew,contrast_max,contrast_min,contrast_mean,contrast_std,contrast_kurtosis,contrast_skew,bandwidth_max,bandwidth_min,bandwidth_mean,bandwidth_std,bandwidth_kurtosis,bandwidth_skew,flatness_max,flatness_min,flatness_mean,flatness_std,flatness_kurtosis,flatness_skew,chroma_stft_max,chroma_stft_min,chroma_stft_mean,chroma_stft_std,chroma_stft_kurtosis,chroma_stft_skew,sample_silence_max,sample_silence_min,sample_silence_mean,sample_silence_std,sample_silence_kurtosis,sample_silence_skew,mfcc_0_max,mfcc_0_min,mfcc_0_mean,mfcc_0_std,mfcc_0_kurtosis,mfcc_0_skew,mfcc_1_max,mfcc_1_min,mfcc_1_mean,mfcc_1_std,mfcc_1_kurtosis,mfcc_1_skew,mfcc_2_max,mfcc_2_min,mfcc_2_mean,mfcc_2_std,mfcc_2_kurtosis,mfcc_2_skew,mfcc_3_max,mfcc_3_min,mfcc_3_mean,mfcc_3_std,mfcc_3_kurtosis,mfcc_3_skew,mfcc_4_max,mfcc_4_min,mfcc_4_mean,mfcc_4_std,mfcc_4_kurtosis,mfcc_4_skew,mfcc_5_max,mfcc_5_min,mfcc_5_mean,mfcc_5_std,mfcc_5_kurtosis,mfcc_5_skew,mfcc_6_max,mfcc_6_min,mfcc_6_mean,mfcc_6_std,mfcc_6_kurtosis,mfcc_6_skew,mfcc_7_max,mfcc_7_min,mfcc_7_mean,mfcc_7_std,mfcc_7_kurtosis,mfcc_7_skew,mfcc_8_max,mfcc_8_min,mfcc_8_mean,mfcc_8_std,mfcc_8_kurtosis,mfcc_8_skew,mfcc_9_max,mfcc_9_min,mfcc_9_mean,mfcc_9_std,mfcc_9_kurtosis,mfcc_9_skew,mfcc_10_max,mfcc_10_min,mfcc_10_mean,mfcc_10_std,mfcc_10_kurtosis,mfcc_10_skew,mfcc_11_max,mfcc_11_min,mfcc_11_mean,mfcc_11_std,mfcc_11_kurtosis,mfcc_11_skew,mfcc_12_max,mfcc_12_min,mfcc_12_mean,mfcc_12_std,mfcc_12_kurtosis,mfcc_12_skew,tempo,genre
4031.364537604316,1027.0792583996563,1784.4204464946633,360.2633609423946,5.246789918269437,1.5379739087918678,7644.287109375,1830.322265625,3806.4853160373937,949.5588061190823,1.5074848491360067,1.0116856846923523,10.98194408416748,0.0,1.3910082578659058,1.4815239906311035,5.030479143954857,2.113917112350464,0.32401442527770996,0.02293255552649498,0.13022463023662567,0.0531872995197773,-0.03298238419619359,0.5031641721725464,0.24267578125,0.033203125,0.08306639113293343,0.02768996741355138,3.9048188743227854,1.4285532792514195,48.28916451460973,4.028251827521499,20.530732524634253,8.761008542853421,1.0024875750297113,1.393933006875596,3220.5902958531974,1306.7099664223913,2002.6501916232635,293.08196326072806,0.5914432999926356,0.32177520474341625,0.06298922747373581,0.0003093441773671657,0.00449887290596962,0.0055146231316030025,30.42244002520671,4.588258743286133,1.0,0.00188287696801126,0.34994322061538696,0.29792559146881104,-0.1927849954319698,0.9672325253486633,0,0,0.0,0.0,-3.0,0.0,21.74205780029297,-257.9110107421875,-113.59674835205078,50.64881896972656,-0.33673642430759454,0.04594741016626358,164.7547607421875,46.89045715332031,121.55729675292969,17.200908660888672,0.5747235021103769,-0.2981802225112915,28.366947174072266,-70.90015411376953,-19.158824920654297,15.35078239440918,0.36245481002453195,-0.4356435239315033,71.43293762207031,-1.2741485834121704,42.35103225708008,12.284884452819824,0.12714413064222496,-0.452767550945282,30.379974365234375,-49.18486785888672,-6.376458168029785,12.957099914550781,-0.2201834224876391,-0.20243243873119354,41.80767059326172,-14.367301940917969,18.61887550354004,9.445805549621582,-0.15576426719991554,-0.37404531240463257,14.780130386352539,-38.83380889892578,-13.697912216186523,8.225035667419434,-0.04496374919149826,0.02221166156232357,43.63489532470703,-10.57763671875,15.34463119506836,8.305548667907715,-0.04287815521823024,0.04017613083124161,13.907670021057129,-38.79335403442383,-12.285266876220703,9.061617851257324,-0.368435275470111,-0.20233121514320374,39.424346923828125,-14.338533401489258,10.980491638183594,7.963517189025879,0.3395153727825928,0.126729816198349,15.19115161895752,-33.12556457519531,-8.324324607849121,7.862141132354736,-0.17906103991638256,0.0024005169980227947,31.242996215820312,-12.483558654785156,8.8106689453125,7.157399654388428,-0.1891086106551012,-0.11033938080072403,22.48209571838379,-26.569305419921875,-3.667367935180664,6.422199249267578,0.31330207899558715,-0.03719693794846535,123.046875,blues
5444.293576825396,421.09172894853396,1529.8353159300755,613.1753614767317,4.028086364768685,1.3393971502547095,8085.7177734375,333.7646484375,3548.8202074363876,1725.2496539016577,-0.6475482831323829,0.4478300026054743,17.791128158569336,0.0,1.4440077543258667,1.9967987537384033,12.743417653056925,3.142622232437134,0.27168676257133484,0.004361318424344063,0.09591842442750931,0.0487181581556797,-0.05820552895393627,0.2991308569908142,0.32373046875,0.00634765625,0.056044256724071206,0.03805920843998772,9.19344456532763,2.3629308635720436,48.775995635107606,5.534489482879292,20.676333757833834,8.23938667113734,1.5312871691529892,1.4288182767418949,3402.5543978946143,1046.3892244714953,2038.6175789692213,462.3791332151219,-0.4788558820457385,0.0357235317797577,0.05608624219894409,2.4787403162918054e-05,0.0022944591473788023,0.004851861856877804,54.665097710645064,6.65018892288208,1.0,0.0018079305300489068,0.340983122587204,0.30819034576416016,-0.3324359118340068,0.934689462184906,0,0,0.0,0.0,-3.0,0.0,-25.956674575805664,-448.5556335449219,-207.55679321289062,88.1284408569336,-0.4396458187929295,-0.46770942211151123,192.77078247070312,28.882287979125977,124.00672149658203,23.6738338470459,0.6176715607504004,-0.24495947360992432,59.997047424316406,-78.69281005859375,8.930560111999512,23.929262161254883,1.0260388905752515,-0.9704539179801941,76.58582305908203,-26.024188995361328,35.87468719482422,16.269916534423828,-0.09705346434486595,-0.16389106214046478,42.422393798828125,-42.474632263183594,2.91603684425354,16.735912322998047,-0.60213303158522,-0.11933720111846924,50.9654541015625,-26.499961853027344,21.523725509643555,12.507801055908203,0.3720180779080642,-0.5690544843673706,28.447265625,-57.465919494628906,-8.554703712463379,14.177411079406738,-0.036738748083518846,-0.2578751742839813,57.322296142578125,-14.032224655151367,23.358673095703125,11.9365234375,-0.051591463034970975,0.10744830220937729,21.894630432128906,-52.36970520019531,-10.103616714477539,12.89472484588623,-0.5279355639094665,0.009104317985475063,40.40428161621094,-29.546382904052734,11.9037446975708,10.219956398010254,0.3055659009692908,-0.18341697752475739,24.502063751220703,-37.25718688964844,-5.56038761138916,10.262492179870605,0.17214645579456755,0.013334840536117554,37.242591857910156,-25.34942054748535,5.376802921295166,9.812360763549805,0.054883529341564596,0.15452639758586884,19.23003387451172,-27.189579010009766,-2.239119529724121,8.055376052856445,-0.18296311995408843,0.004209629260003567,107.666015625,blues
4669.770713297799,417.2548017606654,1552.481958245887,395.63407046750575,11.60976316271709,1.9301256361401091,6556.8603515625,441.4306640625,3040.514947755418,884.9383800037886,0.8741971535050497,0.6139917715457499,14.71938705444336,0.0,1.6382578611373901,1.9506745338439941,8.131656956847047,2.4906373023986816,0.3265905976295471,0.039753496646881104,0.17557303607463837,0.05242328718304634,-0.3684721571515972,0.22082220017910004,0.44091796875,0.0126953125,0.07630074799245357,0.031737819011002394,37.723069253220444,4.1853226280967215,67.98005563611429,4.558865224169454,22.197265163058066,8.727204457161315,0.1335144471028884,0.9399861681351918,2662.739384749382,960.2119564611468,1747.165984961309,275.7656745136503,0.0798809509436822,0.01734141369569773,0.042728178203105927,2.8348906198516488e-05,0.0026277729775756598,0.0033441646955907345,40.57895439634766,5.002132415771484,1.0,0.003168342402204871,0.363602876663208,0.29203876852989197,-0.21683053363638383,0.9332950115203857,0,0,0.0,0.0,-3.0,0.0,32.401397705078125,-343.934814453125,-90.75438690185547,57.625789642333984,0.4981227733259206,-0.5762103199958801,198.8385009765625,-11.795292854309082,140.45989990234375,22.560396194458008,5.478226943649181,-1.3325098752975464,46.547847747802734,-85.00932312011719,-29.109968185424805,20.29244613647461,0.36287449526112336,0.2509489059448242,91.4040298461914,1.0605379343032837,31.689014434814453,12.007209777832031,1.921482009070627,0.8646221160888672,37.09912109375,-64.44110107421875,-13.987035751342773,12.476017951965332,1.4355050971204966,-0.3784867823123932,61.293636322021484,-5.971572399139404,25.754762649536133,8.631958961486816,0.5176653979970842,0.09359484910964966,25.83951187133789,-51.17914962768555,-13.649584770202637,10.3346529006958,0.4076294588659968,0.05690496414899826,34.020233154296875,-31.285770416259766,11.629270553588867,10.323797225952148,1.3803793121176362,-0.9745165705680847,29.94942855834961,-34.6714973449707,-11.78058910369873,8.098292350769043,1.9320351518935848,0.8843817114830017,31.050621032714844,-33.70801544189453,9.706442832946777,8.235600471496582,2.533788535677153,-0.9267421364784241,13.120670318603516,-45.1903076171875,-13.1231107711792,7.596486568450928,0.9460915537290808,-0.13949470221996307,25.241779327392578,-32.569252014160156,5.789265155792236,8.033044815063477,0.5422645469530427,-0.6827697157859802,23.078027725219727,-28.85430335998535,-8.905223846435547,7.774159908294678,0.48946490402371445,0.7105591297149658,161.4990234375,blues
3236.4421164344976,318.7135001811452,1070.1199533246056,429.5327907710833,1.8033537044688819,1.0014491906034875,7611.9873046875,387.59765625,2185.028454098539,1222.39519418623,1.6084161022783103,1.2457341112644038,14.619911193847656,0.0,1.247378945350647,1.7503514289855957,12.67518839206863,3.2036309242248535,0.38371503353118896,0.009309823624789715,0.14119118452072144,0.07961654663085938,-0.3813910911480378,0.5259167551994324,0.14501953125,0.00634765625,0.03330894446594427,0.02056877198727728,2.0178971104663344,1.0726607350445128,53.95252564516238,5.438507900878054,21.428764078652268,7.962859090539793,-0.023194111325643085,0.8715227543433166,3174.579277692677,671.0980124296594,1596.333947762686,408.1195472048096,0.04838490639479742,0.5270038486363499,0.02133617363870144,5.693987532140454e-06,0.0009534540004096925,0.001631661900319159,41.59631587681547,5.138900279998779,1.0,0.005737574305385351,0.40477901697158813,0.30660882592201233,-0.8163072501353938,0.6518812775611877,0,0,0.0,0.0,-3.0,0.0,-14.066173553466797,-363.95361328125,-199.43115234375,74.1301040649414,-0.43889190464801153,0.05127333104610443,235.07391357421875,62.801788330078125,150.09921264648438,21.37236213684082,1.0035532652696775,0.11441951990127563,43.56199264526367,-63.06709289550781,5.647593021392822,16.033262252807617,1.230112198383626,-0.7237577438354492,63.49259948730469,-27.263675689697266,26.87192726135254,12.576812744140625,0.3312947604964078,-0.5059478878974915,37.43777847290039,-49.73822021484375,1.754461646080017,16.366769790649414,-0.40614698224812473,-0.28502157330513,56.01583480834961,-24.058454513549805,14.2383451461792,11.263586044311523,0.16786111586202468,-0.09366540610790253,21.049339294433594,-45.37324523925781,-4.830882549285889,12.491242408752441,0.36674329558035934,-0.8870068788528442,30.783287048339844,-18.335241317749023,9.297966003417969,9.008867263793945,-0.2519970431469192,-0.32833752036094666,25.273712158203125,-29.54819107055664,-0.7577416300773621,9.601000785827637,-0.4672461732079234,-0.3255378305912018,32.76179504394531,-29.34754180908203,8.149012565612793,8.43834114074707,1.6825798633021014,-0.6566294431686401,25.346261978149414,-45.59827423095703,-3.1963140964508057,10.502338409423828,0.191070454297392,-0.3468053340911865,40.363250732421875,-14.122020721435547,6.087676525115967,6.94245719909668,1.569781989394829,0.6137216687202454,20.65133285522461,-32.89056396484375,-2.4764208793640137,7.538022994995117,0.49935061468475883,-0.16337387263774872,172.265625,blues
4464.156641702084,849.6582851809559,1835.4946028033319,585.9614680225709,1.5360581103543751,1.0497338068307331,7084.423828125,1152.0263671875,3580.945013182082,1253.9156647743953,-0.5898927038582902,0.3271058716198634,12.954986572265625,0.0,1.6443839073181152,1.958141803741455,6.068005217522968,2.287191867828369,0.28839296102523804,0.00767101813107729,0.09156321734189987,0.04799627140164375,0.6468150844633498,0.8492544889450073,0.3662109375,0.03955078125,0.1015001421004257,0.044198516021300496,5.7100740076718495,1.9396403535940148,54.5266492460319,6.113804166197364,21.467739185485605,7.938794966060972,1.252377819395372,1.2442327915500657,2770.695509196121,1081.6565370789606,1748.3624480992837,297.4323676324618,-0.2845973976547729,0.33958690175156697,0.04524397477507591,0.0001650971098570153,0.0032392500434070826,0.004357707221060991,34.79091933751041,4.928470134735107,1.0,0.0013471683487296104,0.3085901141166687,0.29639479517936707,0.348276293803647,1.2108532190322876,0,0,0.0,0.0,-3.0,0.0,-6.147504806518555,-356.30291748046875,-160.2660369873047,72.06144714355469,-0.5225227149117626,-0.31361714005470276,188.28465270996094,-11.409154891967773,126.19880676269531,29.221141815185547,0.6677919713319835,-0.7363183498382568,21.92325782775879,-84.61235046386719,-35.60544967651367,18.26608657836914,-0.40316362223349067,0.2218126654624939,86.17343139648438,-13.978874206542969,22.153301239013672,13.912118911743164,0.6131038834516374,0.3594655692577362,18.551868438720703,-96.11962890625,-32.4892692565918,18.341211318969727,0.19081938073673088,-0.4858595132827759,46.32914733886719,-21.327457427978516,10.864513397216797,11.607742309570312,-0.3646372852615509,0.19873259961605072,0.2743522822856903,-65.48233032226562,-23.357929229736328,9.65883731842041,0.5728601889431153,-0.5835072994232178,33.730682373046875,-27.954870223999023,0.5031179785728455,11.168601989746094,-0.22846073247007226,0.5162128806114197,24.094097137451172,-44.25859069824219,-11.805831909179688,11.400601387023926,-0.009327173955345103,-0.18406572937965393,30.68413543701172,-24.465713500976562,1.2068049907684326,9.987699508666992,-0.3038520917756746,0.18350961804389954,24.979961395263672,-41.40929412841797,-13.083821296691895,8.962364196777344,1.803802170416902,0.5962756276130676,31.721019744873047,-30.3232421875,-2.8063833713531494,9.298361778259277,0.43040147597212375,0.45606884360313416,24.07038688659668,-36.60730743408203,-6.9341230392456055,9.466886520385742,0.05702963724212262,0.1322791874408722,135.99917763157896,blues
5399.377713531681,645.8816622245336,1831.9423675966689,1015.5092311530871,0.8874099254442078,1.272555907522856,7698.1201171875,775.1953125,3480.9372845818016,1810.1173807006962,-1.08755981803108,0.43553380974561556,15.215705871582031,0.0,1.5177713632583618,2.2526729106903076,9.583440507291048,2.9357101917266846,0.4597284495830536,0.004380069673061371,0.10346758365631104,0.06310904771089554,5.219639951735623,1.8698182106018066,0.48193359375,0.01611328125,0.09403986975135449,0.07897575479333778,6.39865034267646,2.4236076062237757,55.906395005952405,6.173006506343045,22.547452601973017,8.180264212587518,1.7604463253265834,1.2873590820164358,2827.7333528580843,940.5930169544441,1729.483241126701,449.475455899815,-1.073227345012293,0.17983443478401642,0.07147559523582458,3.664546966319904e-05,0.0030557429417967796,0.006481772754341364,43.67008859951947,5.697118282318115,1.0,0.001707119750790298,0.30234643816947937,0.29587802290916443,0.44265586853515426,1.2504533529281616,0,0,0.0,0.0,-3.0,0.0,13.480691909790039,-451.7427673339844,-177.86904907226562,85.44882202148438,-0.15466721273409512,-0.41778498888015747,194.46026611328125,-85.43894958496094,118.19690704345703,56.54703140258789,0.660259878452683,-1.0941128730773926,65.34683227539062,-77.22773742675781,-17.550674438476562,25.58477020263672,0.06963455636080651,0.7931740880012512,104.37159729003906,-26.672855377197266,30.758634567260742,22.04779052734375,0.7499718410023561,0.684373676776886,45.79039764404297,-85.97183227539062,-21.742746353149414,20.82588005065918,0.2940493525278516,-0.11445152759552002,59.909271240234375,-23.787029266357422,11.903802871704102,16.316085815429688,-0.3814249301197177,0.5074414014816284,12.486640930175781,-69.42012023925781,-20.7342472076416,13.033184051513672,1.286687868405063,-0.7499244809150696,43.949005126953125,-23.334754943847656,3.1805975437164307,11.566773414611816,0.013198937791254473,0.35544919967651367,27.564401626586914,-50.19405746459961,-8.583483695983887,13.128410339355469,0.4280068669595818,-0.5767354369163513,36.07002258300781,-23.615066528320312,-0.9364872574806213,10.009262084960938,0.07294562830496254,0.5527136325836182,8.917010307312012,-52.49609375,-11.776274681091309,8.751358032226562,1.7056672868998763,-0.9001534581184387,34.33317565917969,-36.482566833496094,-2.420614242553711,8.859220504760742,0.8586188330069402,0.09224715083837509,21.219852447509766,-32.54281997680664,-9.339365005493164,8.962607383728027,0.31401109119342996,0.5513448119163513,112.34714673913044,blues
4499.417240682034,415.63356957846383,1459.0784827344287,661.885670329902,0.8421765092784397,0.9676456705288636,6761.42578125,441.4306640625,2795.6164286232583,1273.8413758358222,0.13346700192654337,0.9052892019977328,16.464622497558594,0.0,1.6386198997497559,2.383849620819092,7.557786486024023,2.6204259395599365,0.5448119640350342,0.002851109253242612,0.141795814037323,0.09382355958223343,0.9511906859012256,0.9690083265304565,0.37548828125,0.01708984375,0.07302790308146284,0.0436989109483751,4.160115432326425,1.379951631180862,52.04960369028019,5.27164262490056,23.434488150577806,7.035454569496856,1.5099911139201954,0.9369845590750618,2682.510434864912,763.8966896421347,1388.9133116502305,430.29622698732805,-0.7910342451405512,0.6479817569336854,0.05121999233961105,4.025645012006862e-06,0.0009680557996034622,0.002869480522349477,129.01836474446452,9.859463691711426,1.0,0.00019854081619996578,0.2913080155849457,0.30658742785453796,0.2895427287419703,1.2212659120559692,0,0,0.0,0.0,-3.0,0.0,29.458560943603516,-443.4499816894531,-190.14947509765625,98.24462127685547,-0.5722379868182683,-0.19173696637153625,201.3959503173828,-15.379964828491211,130.2969512939453,43.97969436645508,-0.14228978179130936,-0.7763485312461853,54.20469665527344,-117.80622863769531,-36.344139099121094,36.16195297241211,-0.7656859924944097,0.3875671625137329,109.06424713134766,-18.004539489746094,33.01305389404297,21.917268753051758,0.6514548170546308,0.8128499984741211,58.09978485107422,-105.15089416503906,11.106935501098633,32.931514739990234,0.020323648370203617,-0.9978497624397278,51.08856964111328,-35.61357879638672,-0.6151584386825562,16.759445190429688,-0.7101830533082385,0.22065451741218567,19.577423095703125,-64.35692596435547,-20.862009048461914,12.339139938354492,0.5844456087806917,-0.14522519707679749,30.489765167236328,-31.436105728149414,0.27009111642837524,10.148165702819824,-0.06468489323454296,0.24079349637031555,22.76274299621582,-50.76274108886719,-6.489759922027588,11.44663143157959,0.680415079320551,-0.5867952108383179,33.897972106933594,-54.01661682128906,-5.517093181610107,12.392672538757324,1.7278899550195925,-0.4602520167827606,24.8011474609375,-46.06114196777344,-7.840327262878418,9.354565620422363,1.2443145227241565,-0.45744016766548157,31.054306030273438,-33.639617919921875,-3.125678300857544,8.015257835388184,0.7586938711593918,0.20518653094768524,31.352493286132812,-42.875396728515625,-6.593118190765381,8.897777557373047,3.0388244456383617,-0.38127729296684265,123.046875,blues
4625.431451403675,540.133476795425,1451.7541466600387,670.75001931809,1.3761865993180544,1.196444304739402,7095.1904296875,592.1630859375,2955.348796076819,1276.7365487131187,-0.016346345503173598,0.8647443519881027,14.933286666870117,0.0,1.5430241823196411,1.9439104795455933,9.515143189849649,2.827871561050415,0.4051869213581085,0.008340701460838318,0.13178548216819763,0.07438913732767105,1.0828318153791274,1.0312628746032715,0.2939453125,0.0107421875,0.06143500266060371,0.043011742599829005,5.562090657108252,2.237172764002572,50.7318735942019,6.192865921551459,22.445583310652776,7.241568644223669,1.3480461683637346,1.194356555628789,2744.393862574766,794.0731903292008,1577.3699166309082,410.296437978177,-0.9399357987860437,0.07585614146120767,0.05269862338900566,1.1956591151829343e-05,0.001436104066669941,0.0032154307700693607,94.54001597519628,8.124862670898438,1.0,0.002024316694587469,0.30792105197906494,0.30479809641838074,0.11399293044859782,1.1473323106765747,0,0,0.0,0.0,-3.0,0.0,42.689910888671875,-413.1458740234375,-179.3954315185547,81.09185028076172,-0.22452988901237259,-0.0218352098017931,211.605224609375,-17.305692672729492,136.45924377441406,38.475547790527344,0.4790701182441284,-0.8213914632797241,51.44595718383789,-89.76280975341797,-26.656362533569336,24.328407287597656,-0.0562269062853793,0.17042842507362366,106.606689453125,-9.581619262695312,39.98802947998047,18.782554626464844,0.4660093032042294,0.35744595527648926,53.79418182373047,-73.2176513671875,5.289677619934082,25.50454330444336,-0.5271272544478527,-0.4744311571121216,55.31061553955078,-24.930635452270508,10.92442798614502,11.678027153015137,0.4613462799668251,0.10167346894741058,25.389944076538086,-61.22588348388672,-20.5618896484375,12.800033569335938,-0.026665663235452275,-0.1470886766910553,51.440528869628906,-25.64508819580078,8.513765335083008,12.305102348327637,0.01608015875167723,0.4724500775337219,24.607112884521484,-58.079673767089844,-11.35690975189209,13.118194580078125,-0.11308412683999602,-0.139928936958313,32.669029235839844,-38.98115539550781,-3.4690773487091064,13.354701042175293,-0.4146857377311477,0.1627705693244934,22.53306770324707,-58.92198944091797,-8.414555549621582,12.14870834350586,2.4858208907734003,-1.2875760793685913,29.057300567626953,-37.710723876953125,-6.954826354980469,9.151857376098633,0.8806300665334299,0.10828272998332977,19.05831527709961,-42.72613525390625,-3.5445356369018555,9.661952018737793,0.27565199401914686,-0.3672834634780884,92.28515625,blues
4117.183336387791,1067.4364379544693,1719.2131626636947,404.21084422084044,3.0623419106232017,1.378497209351354,6707.5927734375,1787.255859375,3781.318801549197,1123.8060053333165,-0.6474945762849345,0.6959136945470888,9.737998962402344,0.0,1.4499953985214233,1.5651404857635498,5.298939015216115,2.1249375343322754,0.2583507299423218,0.04736241325736046,0.1424380987882614,0.03882991150021553,-0.5265166036325506,0.3472634255886078,0.24462890625,0.0087890625,0.06402757957623839,0.02705344827055859,4.783385903914291,1.1824726270875607,53.068922285716795,5.718854445257439,22.37836203335969,9.450632915577307,-0.13520601029020973,0.9683973638998454,2798.1281984826287,1335.7280826577703,2031.6438835817444,324.9814026084699,-0.8092799506931891,0.26303676039612744,0.02292068861424923,0.00019134873582515866,0.0025932437274605036,0.0030451868660748005,8.621147816086431,2.6520862579345703,1.0,0.003264479571953416,0.40903714299201965,0.2941560447216034,-0.647224655673488,0.7032909989356995,0,0,0.0,0.0,-3.0,0.0,0.9222475290298462,-259.080322265625,-121.36102294921875,51.22666549682617,-0.34183398644833796,0.15847358107566833,171.0347900390625,26.79300308227539,122.51310729980469,20.368993759155273,0.16546997945298791,-0.4068981111049652,33.04442596435547,-92.74058532714844,-14.742128372192383,18.47756576538086,0.39312158885328774,-0.43024739623069763,99.33164978027344,9.692524909973145,46.1434440612793,13.913896560668945,1.2137041158151431,0.8008289337158203,23.632808685302734,-67.283447265625,-8.165332794189453,13.301427841186523,0.39076946302863824,-0.6685876250267029,51.18230438232422,-16.048826217651367,20.176525115966797,10.346571922302246,-0.19642436270485408,-0.3253242075443268,22.236087799072266,-40.49791717529297,-19.172475814819336,7.595931529998779,1.9101546157449185,0.7000342011451721,49.54035186767578,-6.989048957824707,23.05561637878418,8.764012336730957,-0.07466800414599595,-0.09441688656806946,16.3697452545166,-33.76311111450195,-11.8305025100708,6.522557258605957,0.22397140572531082,0.21746577322483063,45.399967193603516,-4.131047248840332,21.1770076751709,7.6386308670043945,0.23069552877107302,-0.29703420400619507,20.49184799194336,-33.85614013671875,-6.721189975738525,6.996883869171143,0.6776368160273258,-0.07038749754428864,29.02407455444336,-24.014366149902344,7.010944843292236,7.488170623779297,0.23052300710780216,-0.3510960340499878,17.10306167602539,-35.530799865722656,-12.741830825805664,7.865800380706787,0.6973514424849148,0.6169071197509766,83.35433467741936,blues
4839.227126733891,869.421169756833,1817.5163862399386,546.162342149517,2.7582841999567558,1.2771062305867662,6686.0595703125,1238.1591796875,3944.451148443547,1169.4092766066055,-0.8192946188434571,0.2518008530179492,10.543845176696777,0.0,1.247382640838623,1.1787385940551758,10.868152705953902,2.755706548690796,0.320538729429245,0.007568721659481525,0.08135201781988144,0.06594188511371613,0.8114424442579469,1.0871962308883667,0.42041015625,0.02783203125,0.0792153184258901,0.03710199195397739,14.777154926467485,2.7604936965358626,50.41454967587728,4.960131252290816,21.164508854617015,7.958557033053352,1.0791617679823604,1.1266045497302952,2720.0108314623785,1255.1289785582128,1973.7390701415939,337.87905275114065,-0.959768924951431,-0.06592837946278729,0.030306179076433182,0.00012315591447986662,0.002708272309973836,0.0032132172491401434,15.829376642741313,3.3910207748413086,1.0,0.001214706338942051,0.27400922775268555,0.3038637042045593,0.5533159780807733,1.3252015113830566,0,0,0.0,0.0,-3.0,0.0,-53.86024475097656,-371.2914733886719,-213.18080139160156,78.31963348388672,-1.1333906338721214,-0.02466549351811409,175.15985107421875,-42.237369537353516,115.15279388427734,28.260881423950195,0.9143640976633285,-0.6258767247200012,36.295936584472656,-75.82669067382812,-11.716266632080078,25.861162185668945,-0.908095930729151,-0.4113955795764923,118.55421447753906,0.21052703261375427,39.02947235107422,18.72648048400879,0.9027074736811547,0.98401939868927,22.287643432617188,-101.92167663574219,-20.35275650024414,23.07006072998047,-0.41984684368447134,-0.6054032444953918,62.479820251464844,-34.70282745361328,13.082405090332031,16.703554153442383,-0.2228343707600673,-0.24436765909194946,16.078611373901367,-57.527976989746094,-9.173481941223145,11.262334823608398,0.9991083385629018,-0.799566388130188,34.8580322265625,-13.462525367736816,9.016148567199707,8.247937202453613,-0.1346649167037417,0.06992536783218384,19.085533142089844,-42.855857849121094,-14.097914695739746,10.495019912719727,-0.16514985943158988,0.14709094166755676,37.94805908203125,-25.41779327392578,4.2781782150268555,9.618865013122559,0.331726893383991,0.33489111065864563,20.430652618408203,-39.175376892089844,-6.039595127105713,9.216414451599121,0.2394022337091246,-0.19657589495182037,31.4273681640625,-23.944602966308594,3.78477144241333,10.223601341247559,-0.5296603710135028,-0.061802323907613754,28.27988052368164,-22.359703063964844,0.2256675660610199,8.73988151550293,0.11682016862531563,0.344608873128891,129.19921875,blues
